Offer Title,Coupon Code,Description,Eligible Credit Cards,Eligible Debit Cards
Get 10% discount using select HSBC Credit Cards,HSBC100,"Pay using select HSBC Credit Cards & get 10% up to ??100 discount on orders above ??749. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Offer valid on select HSBC Credit Cards; not valid on HSBC Live+/Cashback Credit Card. Other T&Cs may apply.",HSBC Taj Credit Card,
Get 10% discount using select HSBC Credit Cards,HSBC100,"Pay using select HSBC Credit Cards & get 10% up to ??100 discount on orders above ??749. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Offer valid on select HSBC Credit Cards; not valid on HSBC Live+/Cashback Credit Card. Other T&Cs may apply.",HSBC TravelOne Credit Card,
Get 10% discount using select HSBC Credit Cards,HSBC100,"Pay using select HSBC Credit Cards & get 10% up to ??100 discount on orders above ??749. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Offer valid on select HSBC Credit Cards; not valid on HSBC Live+/Cashback Credit Card. Other T&Cs may apply.",HSBC Visa Platinum Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Cred IndusInd Rupay Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",IndusInd Bank Club Vistara Explorer Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",IndusInd Bank Platinum RuPay Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",IndusInd Celesta American Express Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",IndusInd Eazydiner Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",IndusInd Intermiles Odyssey Visa Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",IndusInd Pioneer Legacy Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",IndusInd Tiger Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",IndusInd ePay Amex Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Indusind Bank Avios Visa Infinite Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Indusind Bank Nexxt Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Indusind Crest Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Indusind Eazydiner Platinum Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Indusind Indulge Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Indusind Indus Solitaire Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Indusind InterMiles Odyssey Amex Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Indusind Legend Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Indusind Pinnacle Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Indusind Pioneer Heritage Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Indusind Platinum Aura Edge Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Indusind Platinum Visa Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Indusind Samman RuPay Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Intermiles Amex Voyage Credit Card,
Get 10% discount using IndusInd Bank Credit Cards,INDUSCC100,"Pay using IndusInd Bank Credit Cards to get 10% up to ??100 discount on orders above ??500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Credit Cards. Other T&Cs may apply.",Poonawalla Fincorp IndusInd Bank eLITE RuPay Credit Card,
,,,,
Get 5% discount using AU Debit Cards,AUIMDC,"Pay using AU Debit Card & get 5% up to ??50 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Valid only on AU Debit Cards. Other T&C may apply.",,AU Royale Business Debit Card
Get 5% discount using AU Debit Cards,AUIMDC,"Pay using AU Debit Card & get 5% up to ??50 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Valid only on AU Debit Cards. Other T&C may apply.",,AU Visa Business Gold Debit Card
Get 5% discount using AU Debit Cards,AUIMDC,"Pay using AU Debit Card & get 5% up to ??50 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Valid only on AU Debit Cards. Other T&C may apply.",,AU Royale Debit Card
Get 5% discount using AU Debit Cards,AUIMDC,"Pay using AU Debit Card & get 5% up to ??50 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Valid only on AU Debit Cards. Other T&C may apply.",,AU Visa Gold Debit Card
Get 5% discount using AU Debit Cards,AUIMDC,"Pay using AU Debit Card & get 5% up to ??50 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Valid only on AU Debit Cards. Other T&C may apply.",,AU Platinum Debit Card
Get 5% discount using AU Debit Cards,AUIMDC,"Pay using AU Debit Card & get 5% up to ??50 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Valid only on AU Debit Cards. Other T&C may apply.",,AU Royale World Debit Card
Get 5% discount using AU Debit Cards,AUIMDC,"Pay using AU Debit Card & get 5% up to ??50 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Valid only on AU Debit Cards. Other T&C may apply.",,AU RuPay Platinum Debit Card
Get 5% discount using AU Debit Cards,AUIMDC,"Pay using AU Debit Card & get 5% up to ??50 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Valid only on AU Debit Cards. Other T&C may apply.",,AU RuPay Classic Debit Card
Get 5% discount using AU Debit Cards,AUIMDC,"Pay using AU Debit Card & get 5% up to ??50 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Valid only on AU Debit Cards. Other T&C may apply.",,AU Visa Business Platinum Debit Card
Get 5% discount using AU Debit Cards,AUIMDC,"Pay using AU Debit Card & get 5% up to ??50 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Valid only on AU Debit Cards. Other T&C may apply.",,AU Mastercard Platinum Debit Card
